Return,Risk,Sharpe,WgtInditex,WgtIberdrola
0.000668065257817254,0.014001201302984524,0.047714852701592675,0.7605055104699611,0.23949448953003888
0.0006501112985100924,0.012978227181486949,0.0500924578849611,0.5835802018056723,0.4164197981943277
0.0006155653636352573,0.012693221350575826,0.04849559829092024,0.24315110278300858,0.7568488972169914
0.0006771014064695176,0.014699710238321761,0.046062228131839765,0.8495512391633767,0.15044876083662329
0.0006831763753069015,0.015227513886164773,0.04486460366505484,0.9094163484850485,0.09058365151495147
0.0006490258669421152,0.012933969624219986,0.05017994365216056,0.5728839363239013,0.42711606367609867
0.0006439197457221242,0.01275503306272948,0.050483581073864366,0.5225662288216993,0.47743377117830055
0.0006320463708688054,0.012533627975802165,0.05042804622006134,0.4055613679511349,0.594438632048865
0.0005978461888213497,0.013444168308846807,0.044468811687513814,0.06853945197144656,0.9314605480285535
0.0005957445261866812,0.013569280981972274,0.04390391259331787,0.04782884970342163,0.9521711502965784
0.0005923810022661153,0.013783991495578548,0.04297601333083611,0.014683374788122115,0.9853166252118779
0.0006580223147509063,0.013363740549198162,0.04923938116939784,0.6615384374409675,0.3384615625590325
0.0006068926541854245,0.012990149791598087,0.04671945003882536,0.15768684556174517,0.8423131544382548
0.0006140406916280137,0.012735124797510908,0.04821630736967952,0.22812639091425777,0.7718736090857422
0.0006564667276929366,0.013279423757118962,0.049434880586667895,0.6462090766199434,0.35379092338005663
0.0006628663451055496,0.013651651769061168,0.048555761333424,0.7092733994631097,0.29072660053689015
0.0006569771868917494,0.013306644757020902,0.049372114375046544,0.6512393404055167,0.3487606595944834
0.0006383771211577441,0.012617103648804131,0.05059617000279224,0.4679470473316276,0.5320529526683724
0.000654250243759965,0.013166369591138694,0.049691013094474594,0.6243669805518062,0.37563301944819383
0.0006571753011289929,0.01331732756920675,0.04934738578095498,0.6531916352712589,0.346808364728741
0.0006496741212338183,0.012960143792575627,0.05012861983876999,0.5792720866304885,0.42072791336951154
0.0006354305062914001,0.012568307940682434,0.05055815860737873,0.4389099566362767,0.5610900433637234
0.0006476382454602251,0.012880532545321228,0.050280393545954406,0.5592097737176239,0.4407902262823761
0.000673704146261744,0.014424305477091129,0.046706175720677146,0.8160733137325504,0.1839266862674495
0.0006243199941686061,0.012540795450159702,0.04978312553217313,0.32942264227216705,0.670577357727833
0.0005982760817128167,0.013419456692919133,0.044582735009570176,0.07277578398123596,0.927224216018764
0.0006205152980943499,0.012588394089809534,0.049292649536342756,0.2919296851034884,0.7080703148965116
0.0006535549751170656,0.013132652167137996,0.04976565028901509,0.6175155325149106,0.38248446748508935
0.0006712652075748211,0.01423592788008015,0.04715289465002838,0.7920390618656107,0.2079609381343892
0.0006007040378191126,0.01328562114695156,0.04521459939093225,0.09670180922060499,0.903298190779395
0.0006471490930701865,0.012862543416885811,0.05031268483188294,0.554389475525407,0.445610524474593
0.0006876453124466796,0.01564246145571443,0.04396017304523849,0.9534549958568929,0.046545004143107166
0.0005914878324724145,0.013843914445385876,0.042725475862035185,0.005881731722288867,0.9941182682777111
0.0006449213481816735,0.012786272100991033,0.050438575300746746,0.5324364096148566,0.4675635903851434
